index,sample,fpl,SWB_2,FWBscore,FWB1_1,FWB1_2,FWB1_5,FWB2_3,FSscore,MANAGE1_1,MANAGE1_2,MANAGE1_3,SAVEHABIT,ENDSMEET,HOUSING,HOUSERANGES,MORTGAGE,SAVINGSRANGES,PRODHAVE_1,PRODHAVE_2,PRODHAVE_3,PRODHAVE_5,PRODUSE_1,VOLATILITY,MATHARDSHIP_3,COLLECT,REJECTED_1,SHOCKS_8,MATERIALISM_3,HEALTH,PPEDUC,EMPLOY,agecat,generation,PPETHM,PPGENDER,PPINCIMP,PPMARIT,Util_cutoff_no_pay,Property taxes Mean,Mortgage interest and charges Mean,"Utilities, fuels, and public services Mean",Telephone services Mean,"Residential phone service, VOIP, and phone cards Mean",Cellular phone service Mean,Health insurance Mean,Education Mean
2681,2,4,8,49,5,5,5,4,53,6,5,5,6,3,2,2,2,100,2,1,1,1,1,2,2,1,1,1,3,4,4,9,8,2,3,3,5,3,2,3687,2754,4249,1438,289,1149,3566,2370
2682,2,4,6,53,4,4,5,4,46,5,5,4,5,2,2,4,2,4,2,2,2,1,1,3,2,1,1,1,4,5,4,100,4,4,2,2,7,6,2,2206,2286,3943,1332,197,1134,3669,1107
2683,2,4,8,53,5,4,4,3,61,6,5,5,7,3,2,6,3,6,2,1,1,1,1,3,2,1,1,1,2,5,3,3,4,4,2,2,7,2,2,1545,2558,4092,1413,197,1216,3444,1143
2684,3,4,4,67,5,4,2,2,51,6,5,6,6,2,2,4,2,8,2,2,2,2,1,2,2,1,1,1,3,4,5,9,9,2,2,3,9,2,2,1545,2558,4092,1413,197,1216,3444,1143
2685,2,4,7,73,5,5,2,2,53,6,5,6,6,2,2,5,3,5,2,1,2,2,1,2,2,1,1,1,4,4,4,9,7,3,2,2,7,2,2,1545,2558,4092,1413,197,1216,3444,1143
2686,2,4,8,86,6,6,6,2,67,6,6,6,7,2,2,100,100,8,2,2,2,2,1,3,2,1,1,1,2,5,4,9,9,2,2,3,6,2,2,1545,2558,4092,1413,197,1216,3444,1143
2687,2,4,6,54,5,4,5,3,52,6,4,6,7,2,2,5,2,6,2,2,2,1,1,3,2,1,1,1,3,5,4,5,4,4,2,3,7,2,2,2206,2286,3943,1332,197,1134,3669,1107
2688,2,4,8,77,5,6,6,2,79,6,6,6,6,2,2,8,2,8,2,2,2,2,1,2,2,1,1,1,3,4,6,9,7,3,2,3,10,3,2,3687,2754,4249,1438,289,1149,3566,2370
2689,2,3,7,71,4,4,2,2,49,6,5,3,4,2,2,2,2,5,2,1,2,1,1,2,2,1,1,1,3,6,4,5,4,5,2,2,4,2,2,1545,2558,4092,1413,197,1216,3444,1143
2694,2,4,7,69,5,4,2,2,50,6,4,6,6,2,2,8,4,7,2,1,1,1,1,2,2,1,1,1,4,5,3,3,6,3,2,3,9,2,2,3687,2754,4249,1438,289,1149,3566,2370
2695,2,4,7,58,5,5,3,2,49,6,5,6,6,2,2,7,4,6,2,2,2,1,1,2,2,1,1,1,5,4,5,3,3,5,2,2,9,2,2,1545,2558,4092,1413,197,1216,3444,1143
2696,2,4,3,79,6,5,2,2,62,6,6,6,6,2,2,5,2,6,2,2,2,2,1,2,2,1,1,1,5,2,3,9,9,2,2,3,9,2,2,1545,2558,4092,1413,197,1216,3444,1143
2698,2,4,7,44,4,4,5,5,54,5,4,3,4,3,2,2,2,4,2,1,1,1,1,2,2,2,1,1,3,3,4,100,6,3,2,2,7,4,2,1545,2558,4092,1413,197,1216,3444,1143
2700,2,4,7,41,4,2,6,3,59,6,2,2,3,3,2,7,4,5,2,2,2,1,1,2,2,1,1,1,5,5,5,3,4,4,2,2,9,2,2,1545,2558,4092,1413,197,1216,3444,1143
2701,2,2,7,59,4,4,4,3,45,4,4,2,3,3,2,4,2,4,2,1,2,1,1,3,2,1,1,2,2,4,2,3,5,4,2,3,2,4,3,2206,2286,3943,1332,197,1134,3669,1107
2702,2,4,7,52,4,2,4,3,48,6,5,6,6,4,2,5,3,6,2,2,2,1,1,2,2,1,1,1,2,4,4,4,3,5,2,3,6,2,2,1545,2558,4092,1413,197,1216,3444,1143
2703,2,4,7,61,5,4,3,2,40,6,5,6,7,2,2,7,3,7,2,1,1,1,1,0,2,1,1,1,4,5,5,9,6,3,2,2,10,2,2,1545,2558,4092,1413,197,1216,3444,1143
2705,2,4,7,48,2,3,4,4,42,5,4,3,3,3,2,4,3,5,2,1,2,1,2,2,2,1,1,1,2,5,3,3,3,5,2,2,7,2,2,2206,2286,3943,1332,197,1134,3669,1107
2708,2,4,5,47,2,3,4,3,39,5,4,3,6,3,2,6,3,7,2,2,1,1,1,2,3,2,1,1,4,4,5,3,6,3,2,2,8,4,2,2206,2286,3943,1332,197,1134,3669,1107
2710,2,4,6,57,4,3,4,3,62,6,6,2,6,3,2,4,3,100,2,2,2,1,1,2,2,1,1,1,3,6,4,3,3,5,2,2,8,2,2,1545,2558,4092,1413,197,1216,3444,1143
2713,2,4,7,81,6,5,2,2,76,6,2,6,7,2,2,7,4,7,2,2,2,1,1,2,2,1,1,1,5,4,5,3,3,5,2,2,9,2,2,1545,2558,4092,1413,197,1216,3444,1143
2715,2,4,6,59,5,6,3,3,58,6,5,6,5,2,2,5,3,6,2,2,1,1,1,2,2,1,1,1,4,6,5,3,3,5,2,2,9,2,2,2206,2286,3943,1332,197,1134,3669,1107
2717,2,4,6,49,3,3,4,4,39,4,3,3,5,3,2,3,2,3,2,2,2,1,1,3,2,1,1,1,4,4,6,3,5,4,2,3,6,4,2,2055,3598,3932,1450,161,1289,3236,1469
2721,2,4,4,49,5,3,4,3,37,5,3,6,2,3,2,3,2,8,1,1,2,1,1,2,2,1,1,1,4,5,5,3,4,4,2,2,10,4,2,2055,3598,3932,1450,161,1289,3236,1469
2723,2,4,7,44,5,4,4,4,55,6,5,2,6,2,2,7,4,6,2,1,2,1,1,2,2,1,1,1,4,5,3,3,4,4,2,2,9,2,2,3687,2754,4249,1438,289,1149,3566,2370
2725,2,4,7,53,4,3,4,3,49,5,4,4,6,2,2,6,3,6,2,2,2,2,1,2,2,1,1,1,5,5,5,3,5,4,2,2,10,2,2,1545,2558,4092,1413,197,1216,3444,1143
2726,2,2,5,41,2,3,5,3,33,6,2,2,5,3,2,3,2,3,2,2,1,1,1,3,2,1,1,1,2,4,6,4,5,3,3,3,2,5,2,1545,2558,4092,1413,197,1216,3444,1143
2727,2,4,8,70,5,6,3,2,83,6,6,6,7,2,2,5,2,6,2,1,2,1,1,2,2,1,1,1,3,6,4,3,7,3,2,3,6,3,2,1545,2558,4092,1413,197,1216,3444,1143
2729,2,4,5,40,2,2,4,4,32,2,4,2,2,4,2,7,4,3,2,2,2,1,1,2,2,2,1,1,2,4,5,3,5,3,2,2,8,2,2,2206,2286,3943,1332,197,1134,3669,1107
2732,2,3,6,64,6,6,4,2,66,6,5,2,7,2,2,3,3,6,2,2,2,2,1,2,2,1,1,1,4,5,4,3,4,4,2,2,5,2,2,2206,2286,3943,1332,197,1134,3669,1107
2733,2,4,7,77,6,6,2,2,57,6,6,6,5,2,2,8,2,8,2,1,2,2,1,2,2,1,1,1,2,5,5,9,7,3,2,2,10,2,2,2055,3598,3932,1450,161,1289,3236,1469
2735,2,4,7,75,4,5,2,2,50,6,6,6,6,2,2,100,100,100,2,2,2,2,1,2,2,1,1,1,4,4,4,9,8,2,2,3,6,2,2,1545,2558,4092,1413,197,1216,3444,1143
2736,2,4,6,72,5,5,2,2,60,6,6,6,7,2,2,2,2,4,2,2,2,2,1,2,2,1,1,1,4,3,3,4,7,3,2,3,8,2,2,3687,2754,4249,1438,289,1149,3566,2370
2737,2,4,8,55,3,5,4,3,45,6,5,4,6,3,2,3,2,5,2,2,2,2,1,3,2,1,1,1,2,5,4,9,7,3,2,3,9,2,2,2206,2286,3943,1332,197,1134,3669,1107
2739,2,4,7,71,6,6,2,2,73,6,6,6,7,2,2,7,4,7,2,2,2,1,1,2,2,1,1,1,4,6,5,3,4,4,2,3,10,2,2,3687,2754,4249,1438,289,1149,3566,2370
2741,2,4,6,44,2,4,6,4,46,5,4,3,5,3,2,2,2,0,2,1,2,2,1,2,2,2,2,1,3,5,5,3,7,3,2,3,9,2,2,1545,2558,4092,1413,197,1216,3444,1143
2743,2,4,8,85,6,5,2,2,66,6,5,4,7,2,2,4,3,6,2,2,2,2,1,2,2,1,1,1,2,4,3,9,7,3,3,3,8,3,2,3687,2754,4249,1438,289,1149,3566,2370
2744,2,4,5,53,4,4,3,3,58,6,5,6,7,2,2,2,2,8,2,2,2,1,1,2,2,1,1,1,4,5,5,3,5,4,2,3,10,2,2,2055,3598,3932,1450,161,1289,3236,1469
2749,2,4,4,70,5,5,2,2,55,6,6,6,6,2,2,7,4,8,2,2,2,2,1,2,2,1,1,1,2,4,5,3,5,4,2,2,10,4,2,3687,2754,4249,1438,289,1149,3566,2370
2751,3,4,4,59,4,4,4,2,60,6,5,6,6,2,2,4,3,6,2,1,2,1,1,3,2,1,1,1,3,4,3,9,9,2,2,3,5,2,2,1545,2558,4092,1413,197,1216,3444,1143
2752,2,4,8,68,6,6,5,2,77,6,6,6,7,2,2,100,100,8,2,1,2,2,1,2,2,1,1,1,3,4,4,9,9,2,2,2,9,2,2,2055,3598,3932,1450,161,1289,3236,1469
2754,2,4,6,35,2,2,6,6,15,4,2,2,2,3,2,6,3,4,2,1,1,1,1,2,2,2,1,1,5,5,3,3,4,4,2,2,8,2,2,2206,2286,3943,1332,197,1134,3669,1107
2757,2,3,5,52,5,3,4,3,56,6,5,6,5,2,2,100,2,7,2,1,2,2,1,2,2,1,1,1,0,4,4,9,9,2,2,3,3,3,2,3687,2754,4249,1438,289,1149,3566,2370
2758,2,4,2,35,2,2,4,4,31,4,2,3,3,3,2,6,3,5,2,1,2,1,2,3,2,2,2,1,4,4,4,3,4,4,3,2,8,2,2,1545,2558,4092,1413,197,1216,3444,1143
2762,2,4,2,51,3,3,4,4,57,5,5,5,7,3,2,2,2,8,2,2,1,2,1,3,2,2,2,1,4,5,5,9,5,3,2,2,10,2,2,1545,2558,4092,1413,197,1216,3444,1143
2763,2,3,6,50,2,5,4,4,55,5,5,2,3,3,2,6,3,4,2,2,2,1,1,2,2,1,1,1,3,5,4,3,4,4,2,2,6,4,2,2055,3598,3932,1450,161,1289,3236,1469
2764,2,4,7,63,4,4,3,2,50,6,6,6,7,2,2,2,2,100,2,2,2,2,1,2,2,1,1,1,4,5,3,9,8,2,2,3,4,2,2,2055,3598,3932,1450,161,1289,3236,1469
2765,2,4,6,48,4,4,5,4,47,6,4,6,4,3,2,8,4,7,1,2,2,1,1,2,2,1,1,1,2,5,5,8,5,4,2,2,10,2,2,1545,2558,4092,1413,197,1216,3444,1143
2767,2,4,6,68,4,5,2,2,46,6,4,6,6,3,2,8,4,6,2,2,2,2,1,2,2,1,1,1,2,5,4,5,7,3,2,3,10,2,2,2055,3598,3932,1450,161,1289,3236,1469
2768,2,4,7,55,4,4,4,3,50,6,6,6,7,2,2,6,100,8,2,2,1,1,1,2,2,1,1,1,5,4,6,3,6,3,4,3,9,2,2,2055,3598,3932,1450,161,1289,3236,1469
2770,2,4,6,67,5,5,2,2,52,6,6,6,6,2,2,8,3,6,2,2,2,2,1,2,2,1,1,1,2,5,4,9,8,2,2,2,8,2,2,1545,2558,4092,1413,197,1216,3444,1143
2771,2,4,8,87,6,6,2,2,64,6,6,6,7,2,2,2,2,8,2,2,2,1,1,2,2,1,1,1,3,5,5,2,5,4,2,3,9,2,2,2055,3598,3932,1450,161,1289,3236,1469
2772,2,4,8,63,4,4,4,4,46,4,4,4,5,2,2,6,3,4,2,2,2,1,1,4,3,1,1,1,5,5,4,3,5,4,5,2,8,2,3,1545,2558,4092,1413,197,1216,3444,1143
2773,2,4,7,47,4,4,5,4,41,5,4,4,7,3,2,6,3,5,2,2,2,1,1,4,2,1,1,1,2,5,6,3,3,5,2,3,7,2,2,2206,2286,3943,1332,197,1134,3669,1107
2774,2,3,7,52,6,4,4,2,49,6,6,2,5,2,2,6,3,4,2,1,2,1,1,2,2,1,1,2,4,4,2,5,4,5,5,3,4,2,2,2055,3598,3932,1450,161,1289,3236,1469
2775,2,4,8,74,6,5,2,3,69,6,5,5,7,2,2,7,4,8,2,2,2,2,1,3,2,1,1,1,4,5,6,3,6,3,2,3,10,2,2,3687,2754,4249,1438,289,1149,3566,2370
2777,2,4,8,85,6,5,2,2,60,6,6,6,7,2,2,100,100,100,2,1,1,1,1,2,2,1,1,1,6,5,6,3,4,4,4,2,10,6,2,2055,3598,3932,1450,161,1289,3236,1469
2778,2,2,7,46,2,2,6,4,50,5,4,4,3,2,2,4,2,3,2,1,1,1,1,3,2,2,1,1,3,5,4,3,4,4,2,3,2,3,2,3687,2754,4249,1438,289,1149,3566,2370
2779,3,4,8,82,5,5,2,2,60,6,5,5,6,2,2,3,2,7,2,1,2,2,1,2,2,1,1,1,3,5,3,9,7,3,2,3,8,2,2,2055,3598,3932,1450,161,1289,3236,1469
2781,2,4,8,74,5,5,5,2,63,6,6,2,7,2,2,5,3,100,1,2,1,1,1,2,2,1,1,1,3,5,4,2,6,3,2,2,3,4,2,1545,2558,4092,1413,197,1216,3444,1143
2784,2,4,6,23,2,3,6,5,43,5,3,2,4,4,2,6,3,100,2,1,2,1,1,2,2,1,1,1,4,5,5,3,5,4,2,2,9,2,2,1545,2558,4092,1413,197,1216,3444,1143
2785,2,4,7,66,5,5,3,2,60,6,5,6,7,2,2,2,2,8,2,2,2,2,1,2,2,1,1,1,3,5,6,9,6,3,2,2,8,2,2,2206,2286,3943,1332,197,1134,3669,1107
2786,2,4,6,63,5,5,4,2,58,6,5,5,7,2,2,7,3,5,2,2,2,2,1,3,2,1,1,1,5,4,4,3,5,4,2,2,9,2,2,1545,2558,4092,1413,197,1216,3444,1143
2788,3,4,6,61,5,4,2,3,57,6,6,5,6,3,2,5,3,6,2,1,2,2,1,2,2,1,1,1,4,4,6,9,7,3,2,2,8,2,2,1545,2558,4092,1413,197,1216,3444,1143
2789,2,4,8,69,6,5,4,2,55,6,6,6,6,2,2,6,3,6,2,2,2,1,1,2,2,1,1,1,4,6,5,3,3,5,2,2,8,2,2,1545,2558,4092,1413,197,1216,3444,1143
2790,2,4,5,53,4,4,4,3,40,6,2,3,2,2,2,6,3,4,2,2,2,2,1,2,3,1,1,1,6,5,4,3,4,4,2,2,9,2,3,1545,2558,4092,1413,197,1216,3444,1143
2791,2,4,7,79,6,5,2,2,60,6,6,6,7,2,2,2,2,8,2,2,2,2,1,2,2,1,1,1,2,4,6,3,5,4,2,2,10,2,2,1545,2558,4092,1413,197,1216,3444,1143
2792,3,4,5,68,6,5,2,3,52,6,5,4,7,2,2,2,2,6,2,1,2,2,1,2,2,1,1,1,4,4,3,9,8,2,2,3,8,2,2,1545,2558,4092,1413,197,1216,3444,1143
2793,2,4,7,59,4,6,6,2,58,6,5,5,7,2,2,6,3,7,2,2,2,2,1,2,2,1,1,1,5,5,4,9,9,2,2,2,9,2,2,3687,2754,4249,1438,289,1149,3566,2370
2796,3,3,6,47,3,4,4,4,38,6,5,6,5,3,2,4,3,5,2,2,2,2,1,3,2,1,1,1,2,4,4,4,7,3,2,2,5,2,2,1545,2558,4092,1413,197,1216,3444,1143
2797,2,4,6,48,3,4,4,4,38,5,4,3,3,3,2,0,2,99,2,2,2,1,1,2,2,1,1,1,3,4,3,9,8,2,2,3,6,2,2,3687,2754,4249,1438,289,1149,3566,2370
2799,2,4,7,70,6,5,2,2,61,6,6,6,7,2,2,7,3,8,2,1,2,1,1,2,2,1,1,1,4,4,5,3,5,4,2,3,10,2,2,1545,2558,4092,1413,197,1216,3444,1143
2800,3,4,6,96,6,6,2,2,65,6,2,6,7,2,2,3,2,100,2,1,2,2,1,3,2,1,1,1,3,4,6,9,9,2,2,2,8,5,2,2055,3598,3932,1450,161,1289,3236,1469
2801,2,4,7,60,5,4,3,3,47,6,5,6,6,2,2,99,2,8,2,2,2,2,1,2,2,1,1,1,4,5,4,9,8,2,2,2,9,2,2,2055,3598,3932,1450,161,1289,3236,1469
2802,3,3,6,66,4,5,2,2,46,6,6,6,4,2,2,2,2,100,1,2,2,2,1,2,2,1,1,1,5,3,3,9,9,2,2,2,3,2,2,1545,2558,4092,1413,197,1216,3444,1143
2804,2,4,8,68,5,5,3,2,66,6,5,6,7,2,2,7,3,8,2,2,2,2,1,2,2,1,1,1,2,5,6,3,4,4,2,2,9,2,2,2055,3598,3932,1450,161,1289,3236,1469
2805,2,4,6,73,5,5,2,3,54,6,5,6,6,2,2,2,2,7,2,2,2,2,1,3,2,1,1,1,4,4,3,3,6,3,2,2,8,4,2,1545,2558,4092,1413,197,1216,3444,1143
2806,2,4,4,68,5,5,3,3,52,6,6,6,6,2,2,2,2,8,2,1,2,2,1,2,2,1,1,1,3,3,5,9,9,2,2,2,8,3,2,2055,3598,3932,1450,161,1289,3236,1469
2807,2,2,3,23,2,2,6,5,59,6,5,2,2,4,2,100,2,3,2,1,1,1,1,2,2,2,2,1,2,3,3,7,5,4,4,3,2,3,2,2206,2286,3943,1332,197,1134,3669,1107
2809,2,4,8,56,3,3,4,3,30,6,3,5,5,2,2,8,4,4,2,2,1,1,1,3,2,1,1,1,4,6,6,3,4,4,2,3,10,2,2,1545,2558,4092,1413,197,1216,3444,1143
2810,2,4,6,44,3,4,4,5,43,3,2,2,3,3,2,6,99,4,2,1,2,1,1,4,2,2,1,1,4,5,4,3,6,3,2,2,7,2,2,2206,2286,3943,1332,197,1134,3669,1107
2811,2,3,7,55,4,4,4,3,58,6,5,5,6,2,2,8,3,4,2,2,2,2,1,2,2,1,1,1,3,4,6,3,3,5,2,2,5,2,2,2206,2286,3943,1332,197,1134,3669,1107
2812,2,3,4,28,2,2,6,5,39,5,3,4,2,4,2,4,2,2,2,2,2,1,1,3,2,2,1,1,2,5,3,4,3,5,5,2,2,5,3,2055,3598,3932,1450,161,1289,3236,1469
2813,2,3,6,34,3,3,6,6,44,3,4,2,3,4,2,2,2,3,2,1,2,1,1,2,2,2,2,1,3,3,4,7,5,4,2,2,3,6,2,2055,3598,3932,1450,161,1289,3236,1469
2814,3,4,7,56,4,4,4,4,50,6,5,6,5,3,2,6,3,8,2,1,2,2,1,4,2,1,1,1,3,6,5,4,7,3,2,3,8,2,2,2055,3598,3932,1450,161,1289,3236,1469
2816,2,3,8,54,5,5,5,2,59,6,5,6,7,2,2,8,4,3,2,2,2,1,1,2,2,1,1,1,4,4,4,3,4,5,2,2,5,6,2,2055,3598,3932,1450,161,1289,3236,1469
2817,3,3,6,64,4,2,3,2,46,6,4,4,7,3,2,100,2,100,2,2,2,1,1,4,2,1,1,1,5,5,3,8,7,3,2,3,3,2,2,1545,2558,4092,1413,197,1216,3444,1143
2819,2,4,5,55,2,4,4,3,41,6,5,4,5,2,2,5,3,4,2,2,2,1,1,2,2,1,2,1,3,3,5,3,6,3,3,3,5,5,2,1545,2558,4092,1413,197,1216,3444,1143
2820,2,4,7,60,5,5,4,3,56,6,4,6,7,2,2,2,2,8,2,2,2,2,1,2,2,1,1,1,4,5,5,3,7,3,4,3,9,2,2,2055,3598,3932,1450,161,1289,3236,1469
2821,3,4,8,96,6,6,2,2,86,6,4,6,7,2,2,6,4,8,2,2,2,2,1,2,2,1,1,1,6,6,5,2,7,3,2,2,10,2,2,1545,2558,4092,1413,197,1216,3444,1143
2822,2,4,4,52,3,3,4,2,44,6,5,6,5,3,2,100,2,100,2,1,1,1,1,2,2,1,1,1,0,3,2,9,8,2,2,2,4,2,2,1545,2558,4092,1413,197,1216,3444,1143
2824,2,4,8,57,6,4,2,2,77,6,6,6,7,2,2,8,4,7,2,2,2,2,1,2,2,1,1,1,2,5,6,3,3,5,5,2,9,2,2,2055,3598,3932,1450,161,1289,3236,1469
2826,2,4,6,50,4,4,4,4,43,5,5,5,6,3,2,5,3,6,2,1,1,2,1,3,3,1,2,1,4,4,3,2,5,4,2,2,5,5,2,2055,3598,3932,1450,161,1289,3236,1469
2827,2,4,4,54,4,3,4,2,43,6,5,5,6,3,2,6,4,6,2,2,2,1,1,4,2,1,1,1,3,4,3,5,6,3,2,3,9,2,2,2055,3598,3932,1450,161,1289,3236,1469
2828,2,4,7,87,6,6,2,2,71,6,6,6,7,2,2,2,4,8,2,1,2,2,1,2,2,1,1,1,2,5,5,9,7,3,4,2,4,5,2,2055,3598,3932,1450,161,1289,3236,1469
2829,2,4,7,63,5,5,5,2,68,6,6,6,7,2,2,8,4,8,2,2,2,2,1,2,2,1,1,1,3,3,4,3,5,3,2,3,7,2,2,2055,3598,3932,1450,161,1289,3236,1469
2831,2,4,5,77,5,4,6,2,43,6,5,5,6,2,2,100,100,100,2,1,2,2,1,2,2,1,1,1,3,5,3,9,8,2,3,2,8,2,2,3687,2754,4249,1438,289,1149,3566,2370
2836,2,3,6,52,3,4,4,3,44,6,5,2,6,2,2,6,2,5,2,1,1,1,1,3,2,1,1,1,4,4,4,2,7,3,2,3,3,5,2,3687,2754,4249,1438,289,1149,3566,2370
2837,2,4,8,83,6,5,2,2,54,6,6,6,7,2,2,2,2,8,2,2,2,2,1,2,2,1,1,1,2,6,6,9,9,2,4,2,8,2,2,2055,3598,3932,1450,161,1289,3236,1469
2839,3,4,5,63,4,4,3,2,44,5,5,6,5,2,2,2,2,7,2,1,2,2,1,2,2,1,1,1,3,5,3,5,8,3,2,3,8,2,2,1545,2558,4092,1413,197,1216,3444,1143
2840,3,4,6,56,5,4,6,3,57,6,6,6,6,2,2,2,2,8,2,2,2,1,1,2,2,1,1,1,3,5,5,9,8,2,2,2,6,2,2,2206,2286,3943,1332,197,1134,3669,1107
2841,2,4,4,59,4,2,4,2,36,6,4,6,2,2,2,7,3,5,2,1,2,1,1,2,2,1,1,1,5,4,4,3,5,3,2,2,9,2,2,2206,2286,3943,1332,197,1134,3669,1107
2843,2,4,6,67,5,5,2,2,51,6,5,6,6,2,2,2,2,6,2,1,2,1,1,2,2,1,1,1,3,4,3,3,6,3,2,2,4,5,2,1545,2558,4092,1413,197,1216,3444,1143
2844,2,4,4,58,3,4,4,3,38,6,5,2,3,2,2,100,100,6,2,2,2,2,1,2,2,1,1,1,3,3,4,9,7,3,2,3,4,2,2,2206,2286,3943,1332,197,1134,3669,1107
2845,2,4,3,64,5,5,2,3,50,6,5,6,6,2,2,8,2,8,2,2,2,2,1,3,2,1,1,1,4,5,3,3,7,3,2,3,8,2,2,2206,2286,3943,1332,197,1134,3669,1107
2846,2,3,6,49,2,4,4,3,41,5,4,2,5,2,2,3,2,2,1,1,1,1,1,2,2,1,1,1,2,4,3,3,6,3,2,2,2,4,2,2206,2286,3943,1332,197,1134,3669,1107
2847,2,4,7,65,4,5,2,2,58,6,5,6,5,2,2,4,4,100,2,2,2,1,1,2,2,1,2,1,3,5,4,3,6,3,4,3,8,2,2,2055,3598,3932,1450,161,1289,3236,1469
2848,2,4,7,59,5,5,5,3,59,6,5,5,7,2,2,8,4,7,2,2,2,2,1,2,2,1,1,1,3,5,6,3,5,4,2,2,10,2,2,1545,2558,4092,1413,197,1216,3444,1143
2849,2,4,8,64,5,5,5,2,60,6,6,6,7,2,2,100,2,7,2,2,2,2,1,0,2,1,1,1,3,5,6,9,8,2,2,2,9,2,2,1545,2558,4092,1413,197,1216,3444,1143
2850,2,4,7,58,4,4,3,2,54,6,5,6,6,2,2,6,3,7,2,1,2,1,1,2,2,1,1,1,4,4,5,3,3,5,2,2,8,2,2,1545,2558,4092,1413,197,1216,3444,1143
2851,2,4,8,48,6,6,6,3,57,3,3,3,5,3,2,8,4,6,2,2,2,1,1,3,2,1,1,1,4,5,4,3,3,5,2,2,9,2,2,1545,2558,4092,1413,197,1216,3444,1143
2853,2,4,6,64,5,5,2,3,65,6,6,6,7,2,2,7,3,7,2,1,2,2,1,2,2,1,1,1,5,5,6,3,4,4,2,3,9,2,2,3687,2754,4249,1438,289,1149,3566,2370
2854,2,3,6,49,2,4,4,3,51,6,4,3,4,2,2,6,3,4,2,1,2,1,1,4,2,1,2,1,3,5,3,2,4,4,2,2,5,6,2,2055,3598,3932,1450,161,1289,3236,1469
2858,2,4,6,60,5,4,4,3,52,6,5,6,5,2,2,4,2,8,2,1,2,1,1,2,2,1,1,1,3,4,4,9,7,3,2,2,8,2,2,2206,2286,3943,1332,197,1134,3669,1107
2859,2,4,7,59,3,5,5,3,57,6,6,5,7,2,2,2,2,6,2,1,2,1,1,3,2,1,1,1,3,4,3,4,6,3,2,3,6,2,2,2206,2286,3943,1332,197,1134,3669,1107
2860,2,4,8,75,5,5,2,2,57,6,4,6,7,2,2,7,3,6,2,1,2,2,1,2,2,1,1,1,3,5,6,9,7,3,2,2,10,2,2,1545,2558,4092,1413,197,1216,3444,1143
2861,2,4,8,74,6,6,2,2,73,6,6,6,7,2,2,6,3,7,2,2,2,1,1,2,2,1,2,1,6,6,5,3,3,5,2,2,9,2,2,1545,2558,4092,1413,197,1216,3444,1143
2863,2,4,6,51,4,4,3,4,38,2,3,2,6,3,2,6,3,6,2,2,2,1,1,2,2,9,1,1,4,4,3,3,6,3,2,3,5,2,2,3687,2754,4249,1438,289,1149,3566,2370
2864,2,4,8,58,4,5,3,3,51,6,5,5,5,2,2,5,3,6,2,2,2,1,1,2,2,1,1,1,6,4,5,3,3,5,2,2,9,2,2,2206,2286,3943,1332,197,1134,3669,1107
2866,3,4,7,59,6,5,5,3,52,6,5,6,6,2,2,2,2,6,2,2,2,2,1,2,2,1,1,1,3,4,4,9,9,2,2,2,7,2,2,3687,2754,4249,1438,289,1149,3566,2370
2869,2,4,7,75,6,6,2,2,58,6,5,6,6,2,2,5,3,8,2,2,2,2,1,2,2,1,1,1,4,4,4,9,6,3,2,3,9,2,2,2206,2286,3943,1332,197,1134,3669,1107
2871,2,4,6,59,4,4,2,3,47,6,5,5,6,2,2,2,2,7,2,2,2,1,1,2,2,2,1,1,3,5,4,3,4,4,2,3,8,2,2,1545,2558,4092,1413,197,1216,3444,1143
2873,2,4,8,96,6,6,2,2,64,6,6,6,5,2,2,2,2,6,2,2,2,2,1,2,2,1,1,1,2,5,4,3,7,3,2,2,9,2,2,2206,2286,3943,1332,197,1134,3669,1107
2874,2,4,6,44,4,4,4,3,52,6,5,4,6,3,2,6,3,6,2,2,2,2,1,3,2,1,1,1,4,5,5,3,5,4,2,2,9,2,2,3687,2754,4249,1438,289,1149,3566,2370
2877,2,4,7,86,5,5,2,2,61,6,6,6,6,2,2,2,2,8,2,1,2,2,1,2,2,1,1,1,2,5,6,9,7,3,2,2,10,2,2,1545,2558,4092,1413,197,1216,3444,1143
2878,3,4,7,53,4,4,4,2,39,6,4,2,7,2,2,4,2,7,2,2,2,2,1,2,2,1,1,1,2,5,5,3,7,3,2,3,9,4,2,3687,2754,4249,1438,289,1149,3566,2370
2880,2,3,8,67,4,4,2,2,50,6,5,6,7,2,2,2,2,7,2,1,2,2,1,2,2,1,1,1,3,5,3,9,7,3,2,3,3,5,2,2206,2286,3943,1332,197,1134,3669,1107
2881,2,4,5,69,6,5,2,2,66,6,2,6,7,2,2,6,3,6,2,2,2,2,1,2,2,1,1,1,4,5,5,3,5,3,2,2,10,2,2,2206,2286,3943,1332,197,1134,3669,1107
2883,2,4,6,51,4,4,4,3,38,6,5,6,6,3,2,6,3,7,2,1,2,2,1,3,2,1,1,1,5,4,6,3,6,3,4,3,8,2,2,3687,2754,4249,1438,289,1149,3566,2370
2884,2,4,7,70,5,5,2,2,56,6,5,6,7,2,2,2,2,8,2,1,1,1,1,2,2,1,1,1,3,5,3,5,5,4,2,3,9,2,2,1545,2558,4092,1413,197,1216,3444,1143
